Sıcaklık,Nem,Işık,Toprak_Nemi,Yağmur,Fan_Durumu,Pompa_Durumu,Led_Durumu,Isıtıcı_Durumu
20.3,46,6184,98,0,0,0,0,0
31.5,61,13809,82,0,1,0,0,0
12.9,50,14623,10,1,0,1,0,1
21.0,60,379,63,1,0,0,1,0
36.4,75,5090,62,0,1,0,0,0
18.0,84,14740,93,0,0,0,0,0
35.4,64,3171,20,1,1,1,0,0
28.0,71,8207,91,0,0,0,0,0
36.3,81,1709,45,1,1,0,1,0
23.0,62,4823,71,0,0,0,0,0
39.2,83,8270,19,0,1,1,0,0
17.7,45,14039,19,0,0,1,0,1
22.0,85,10754,54,0,0,0,0,0
10.3,64,13674,59,0,0,0,0,1
35.8,73,10935,32,1,1,1,0,0
34.3,31,3705,51,0,1,0,0,0
32.6,44,2284,15,1,1,1,1,0
37.4,84,1482,23,0,1,1,1,0
17.3,68,1948,65,1,0,0,1,1
21.0,58,9334,30,0,0,1,0,0
38.8,33,2751,29,0,1,1,1,0
27.1,82,7273,41,0,1,0,0,0
31.2,93,4429,77,1,1,0,0,0
38.4,51,5312,50,0,1,0,0,0
24.4,68,1255,89,1,0,0,1,0
35.1,30,14401,23,0,1,1,0,0
13.3,40,13356,66,1,0,0,0,1
38.5,32,1364,69,1,1,0,1,0
32.3,55,1953,25,0,1,1,1,0
26.3,77,1875,87,1,1,0,1,0
19.6,87,13554,91,1,0,0,0,0
12.6,49,4054,46,0,0,0,0,1
35.4,85,1402,33,0,1,1,1,0
28.5,40,11294,92,0,1,0,0,0
10.3,31,12010,10,0,0,1,0,1
21.1,53,818,72,0,0,0,1,0
20.8,90,11476,90,0,0,0,0,0
22.0,46,13422,40,0,0,0,0,0
19.0,54,12096,79,1,0,0,0,0
35.3,48,10513,40,1,1,0,0,0
38.5,43,4971,14,0,1,1,0,0
12.3,40,12285,15,1,0,1,0,1
17.5,39,1224,100,1,0,0,1,1
25.2,72,6852,55,0,0,0,0,0
24.1,31,68,32,0,0,1,1,0
32.4,55,14377,73,0,1,0,0,0
31.2,71,6475,57,0,1,0,0,0
10.9,38,13111,21,1,0,1,0,1
22.1,34,14603,47,1,0,0,0,0
22.1,58,1953,86,1,0,0,1,0
30.3,94,6117,90,1,1,0,0,0
31.2,50,6349,82,0,1,0,0,0
28.5,35,14143,33,0,1,1,0,0
33.5,91,6331,22,1,1,1,0,0
33.3,77,2393,14,1,1,1,1,0
13.2,47,11970,85,0,0,0,0,1
26.7,50,13233,35,0,0,1,0,0
23.5,40,116,22,0,0,1,1,0
33.2,95,11582,65,0,1,0,0,0
21.1,94,264,65,1,0,0,1,0
11.7,48,3551,35,1,0,1,0,1
11.9,93,11970,29,1,0,1,0,1
23.3,39,7579,32,1,0,1,0,0
13.5,36,8864,39,1,0,1,0,1
29.9,82,1254,68,1,1,0,1,0
26.7,86,2762,20,1,1,1,1,0
27.2,83,6219,79,0,1,0,0,0
39.0,44,7649,12,0,1,1,0,0
28.9,64,11416,47,1,1,0,0,0
28.4,36,10970,34,0,1,1,0,0
14.1,49,12203,96,0,0,0,0,1
12.1,40,13558,77,1,0,0,0,1
35.7,74,116,92,0,1,0,1,0
15.6,90,2594,94,0,0,0,1,1
29.6,56,1523,17,0,1,1,1,0
26.0,65,3390,38,1,0,1,0,0
27.5,57,28,58,1,0,0,1,0
29.7,82,3407,68,1,1,0,0,0
29.0,34,5040,88,0,1,0,0,0
16.5,69,9471,48,1,0,0,0,1
21.0,80,3544,42,1,0,0,0,0
15.5,43,10443,87,1,0,0,0,1
11.4,53,5158,17,0,0,1,0,1
13.7,51,7057,69,0,0,0,0,1
34.9,55,4988,88,0,1,0,0,0
31.5,32,13625,42,0,1,0,0,0
39.3,81,3252,92,0,1,0,0,0
37.4,72,3881,100,1,1,0,0,0
25.3,89,13152,64,0,1,0,0,0
13.7,35,14293,46,1,0,0,0,1
37.7,32,11430,27,0,1,1,0,0
35.7,76,976,57,0,1,0,1,0
23.6,48,2004,17,1,0,1,1,0
21.5,52,777,53,0,0,0,1,0
24.3,68,8004,86,0,0,0,0,0
30.2,48,10432,57,0,1,0,0,0
39.9,89,2641,56,1,1,0,1,0
37.5,95,13828,45,1,1,0,0,0
14.1,47,1442,25,0,0,1,1,1
21.8,83,4441,77,0,0,0,0,0
35.8,87,12215,53,0,1,0,0,0
34.1,60,3420,80,0,1,0,0,0
13.4,89,7760,95,0,0,0,0,1
35.2,86,11492,67,0,1,0,0,0
18.2,82,7812,88,0,0,0,0,0
10.5,44,11009,71,1,0,0,0,1
22.0,74,14086,85,0,0,0,0,0
39.1,61,4495,17,0,1,1,0,0
18.4,32,1111,75,1,0,0,1,0
12.6,62,13152,76,1,0,0,0,1
15.5,55,3416,72,1,0,0,0,1
10.2,53,2138,61,1,0,0,1,1
37.2,48,4569,89,0,1,0,0,0
12.8,56,6433,18,0,0,1,0,1
14.0,75,6666,58,0,0,0,0,1
25.0,60,5020,26,0,0,1,0,0
27.9,95,5875,56,0,1,0,0,0
11.8,92,12326,86,1,0,0,0,1
38.3,35,10378,76,0,1,0,0,0
14.1,82,10655,77,0,0,0,0,1
20.2,77,14287,33,1,0,1,0,0
31.5,52,4531,92,1,1,0,0,0
36.9,76,14887,64,0,1,0,0,0
18.0,51,14485,13,1,0,1,0,0
19.3,87,13397,43,1,0,0,0,0
10.4,74,171,86,1,0,0,1,1
31.3,52,11117,80,1,1,0,0,0
17.9,45,412,48,1,0,0,1,1
24.4,52,2919,93,1,0,0,1,0
38.8,35,3047,61,0,1,0,0,0
17.8,93,5330,74,0,0,0,0,1
14.2,69,7472,68,0,0,0,0,1
35.4,46,3607,76,1,1,0,0,0
33.7,89,677,29,0,1,1,1,0
36.9,92,7622,97,1,1,0,0,0
39.9,57,13749,40,1,1,0,0,0
16.4,90,4877,65,1,0,0,0,1
26.1,73,3887,25,0,0,1,0,0
15.6,34,3625,70,1,0,0,0,1
13.7,37,4174,96,1,0,0,0,1
17.5,59,6020,37,1,0,1,0,1
21.5,66,1228,69,1,0,0,1,0
22.3,79,14105,79,0,0,0,0,0
27.0,34,6765,71,1,0,0,0,0
36.7,86,3145,17,1,1,1,0,0
10.7,60,12325,84,0,0,0,0,1
19.1,43,8872,12,0,0,1,0,0
32.3,72,11133,72,1,1,0,0,0
36.6,52,2005,68,1,1,0,1,0
31.6,38,8379,76,0,1,0,0,0
39.7,34,3378,61,1,1,0,0,0
25.7,71,2213,56,1,0,0,1,0
28.3,95,14411,54,1,1,0,0,0
12.5,54,4538,32,1,0,1,0,1
17.0,95,3498,23,0,0,1,0,1
32.4,95,4227,93,0,1,0,0,0
27.3,75,10463,60,0,0,0,0,0
29.9,76,866,66,1,1,0,1,0
17.6,66,10648,16,0,0,1,0,1
10.8,47,12852,43,0,0,0,0,1
11.3,49,2745,86,0,0,0,1,1
33.9,86,3707,14,1,1,1,0,0
16.5,85,12014,57,0,0,0,0,1
12.6,79,8059,31,0,0,1,0,1
29.5,55,5388,92,1,1,0,0,0
33.6,95,3358,56,1,1,0,0,0
27.7,85,14693,11,0,1,1,0,0
23.6,60,6483,66,1,0,0,0,0
29.4,71,14191,84,1,1,0,0,0
28.8,94,3778,50,1,1,0,0,0
32.8,53,13040,46,0,1,0,0,0
24.8,62,6831,73,0,0,0,0,0
32.1,86,6033,90,1,1,0,0,0
34.6,79,13932,83,0,1,0,0,0
37.1,52,6555,78,1,1,0,0,0
14.5,71,14357,40,0,0,0,0,1
24.7,57,14770,52,1,0,0,0,0
30.8,54,9616,49,1,1,0,0,0
14.0,59,4208,98,1,0,0,0,1
32.1,57,12239,65,1,1,0,0,0
36.7,65,6237,100,1,1,0,0,0
33.5,95,8385,65,0,1,0,0,0
13.7,87,11180,69,0,0,0,0,1
29.5,58,4673,10,1,1,1,0,0
26.0,84,8133,58,0,1,0,0,0
26.0,43,4697,54,1,0,0,0,0
26.0,84,10126,33,0,1,1,0,0
25.9,72,4600,28,0,0,1,0,0
17.1,33,3812,27,0,0,1,0,1
15.9,57,10147,32,1,0,1,0,1
32.7,67,11260,19,1,1,1,0,0
29.0,34,6182,43,1,1,0,0,0
22.4,88,3062,69,0,0,0,0,0
39.9,95,1942,77,0,1,0,1,0
39.3,95,5209,73,1,1,0,0,0
38.4,47,14309,31,1,1,1,0,0
25.0,48,8770,44,1,0,0,0,0
21.5,83,1881,41,1,0,0,1,0
27.7,56,12104,98,0,0,0,0,0
34.7,79,2437,69,1,1,0,1,0
12.2,64,3139,46,0,0,0,0,1
19.6,40,8596,29,1,0,1,0,0
20.9,58,9449,46,1,0,0,0,0
21.7,47,383,34,0,0,1,1,0
14.8,52,6745,37,1,0,1,0,1
10.4,31,6638,47,1,0,0,0,1
39.5,66,13790,53,0,1,0,0,0
36.2,61,14164,72,1,1,0,0,0
39.5,73,9724,58,1,1,0,0,0
33.4,91,9923,10,0,1,1,0,0
39.1,43,9656,80,1,1,0,0,0
32.0,50,14748,93,1,1,0,0,0
25.5,64,11348,70,0,0,0,0,0
32.3,78,7585,45,1,1,0,0,0
31.6,86,11916,46,1,1,0,0,0
18.1,36,13361,55,0,0,0,0,0
12.2,31,8551,34,1,0,1,0,1
35.5,67,8199,68,1,1,0,0,0
38.0,36,6087,90,0,1,0,0,0
34.5,94,2663,54,1,1,0,1,0
35.3,47,4505,70,0,1,0,0,0
37.7,50,13898,75,0,1,0,0,0
13.5,93,9579,95,0,0,0,0,1
24.2,41,12140,97,0,0,0,0,0
13.1,49,7939,46,1,0,0,0,1
28.2,65,2216,64,0,1,0,1,0
17.1,54,12096,21,0,0,1,0,1
29.0,74,8041,33,0,1,1,0,0
31.1,59,2828,25,1,1,1,1,0
34.8,52,10830,21,0,1,1,0,0
14.8,60,4257,31,1,0,1,0,1
10.3,67,2890,45,0,0,0,1,1
35.5,77,6256,53,0,1,0,0,0
26.0,42,5122,57,0,0,0,0,0
37.4,51,4488,69,0,1,0,0,0
35.9,44,14409,54,0,1,0,0,0
29.7,86,3229,94,0,1,0,0,0
37.2,55,5042,59,1,1,0,0,0
32.7,70,7996,54,1,1,0,0,0
24.4,68,11132,50,1,0,0,0,0
17.8,47,12566,59,0,0,0,0,1
29.4,75,9985,25,1,1,1,0,0
12.5,63,4188,48,0,0,0,0,1
37.0,41,7209,10,0,1,1,0,0
34.8,53,12874,13,1,1,1,0,0
34.0,70,5746,88,1,1,0,0,0
15.2,86,8614,91,0,0,0,0,1
12.7,64,5863,12,1,0,1,0,1
27.5,86,3757,77,0,1,0,0,0
27.4,41,13149,14,0,0,1,0,0
34.2,72,9101,40,1,1,0,0,0
12.5,71,13585,23,0,0,1,0,1
32.5,67,6787,44,0,1,0,0,0
28.6,52,7674,35,0,1,1,0,0
31.2,63,2878,69,1,1,0,1,0
33.3,56,14308,88,1,1,0,0,0
22.1,90,212,17,1,0,1,1,0
32.0,95,6285,76,1,1,0,0,0
34.3,90,11686,17,0,1,1,0,0
20.9,53,12426,51,0,0,0,0,0
37.8,92,4750,74,0,1,0,0,0
39.6,61,12780,69,1,1,0,0,0
36.1,34,7593,83,1,1,0,0,0
12.7,38,5723,92,0,0,0,0,1
19.9,63,3948,11,1,0,1,0,0
27.4,61,351,72,1,0,0,1,0
37.0,76,13452,22,1,1,1,0,0
14.9,70,1335,90,0,0,0,1,1
32.4,94,3483,57,1,1,0,0,0
22.1,50,5093,62,1,0,0,0,0
20.8,81,2834,67,0,0,0,1,0
39.2,37,6813,39,0,1,1,0,0
26.7,61,7915,35,0,0,1,0,0
31.8,37,12533,17,0,1,1,0,0
34.6,95,652,62,1,1,0,1,0
29.1,53,1414,74,0,1,0,1,0
15.6,82,2107,94,0,0,0,1,1
14.0,34,11213,43,0,0,0,0,1
14.3,93,12272,26,1,0,1,0,1
22.6,43,10836,24,0,0,1,0,0
13.4,52,11666,94,0,0,0,0,1
13.6,30,4193,20,0,0,1,0,1
38.8,87,4903,65,1,1,0,0,0
16.2,80,11958,47,0,0,0,0,1
11.6,35,6820,97,1,0,0,0,1
31.6,50,1992,93,0,1,0,1,0
33.3,48,11109,60,0,1,0,0,0
30.2,87,4886,34,1,1,1,0,0
21.5,50,5761,81,0,0,0,0,0
34.8,73,1601,42,0,1,0,1,0
25.6,75,11685,95,0,0,0,0,0
39.2,56,1023,97,1,1,0,1,0
29.0,57,3751,24,0,1,1,0,0
29.8,94,6049,41,0,1,0,0,0
40.0,34,7645,76,0,1,0,0,0
37.1,79,14577,91,0,1,0,0,0
16.1,83,487,94,1,0,0,1,1
28.1,36,14432,89,0,1,0,0,0
38.4,35,4678,17,0,1,1,0,0
32.8,47,11269,62,1,1,0,0,0
18.1,75,3597,10,0,0,1,0,0
19.4,42,11241,49,1,0,0,0,0
30.9,43,11359,29,1,1,1,0,0
27.4,73,103,55,1,0,0,1,0
27.5,74,2425,92,1,0,0,1,0
23.8,45,7253,62,1,0,0,0,0
34.4,88,10897,34,1,1,1,0,0
10.2,44,14418,15,0,0,1,0,1
31.9,92,5970,67,0,1,0,0,0
31.9,95,9684,100,1,1,0,0,0
32.5,35,4420,67,1,1,0,0,0
13.4,63,12476,89,1,0,0,0,1
34.8,30,9907,36,0,1,1,0,0
36.8,74,6228,47,1,1,0,0,0
21.2,92,11974,24,0,0,1,0,0
38.3,70,2520,64,0,1,0,1,0
33.6,55,8899,86,0,1,0,0,0
31.7,40,4428,39,0,1,1,0,0
27.5,86,13091,80,0,1,0,0,0
15.0,91,10211,63,1,0,0,0,1
23.8,33,8527,48,0,0,0,0,0
31.4,45,8858,73,0,1,0,0,0
22.7,48,14864,16,1,0,1,0,0
38.0,32,14364,57,0,1,0,0,0
12.8,62,12909,85,1,0,0,0,1
22.8,54,3759,26,1,0,1,0,0
36.1,84,8134,11,1,1,1,0,0
30.7,95,4875,46,1,1,0,0,0
21.2,30,12689,78,0,0,0,0,0
10.5,36,5371,59,0,0,0,0,1
28.5,45,9672,21,1,1,1,0,0
17.3,94,1943,32,1,0,1,1,1
13.2,72,7271,44,1,0,0,0,1
34.1,78,3037,37,1,1,1,0,0
11.3,67,7916,88,1,0,0,0,1
18.5,69,9467,40,1,0,0,0,0
32.8,62,8805,54,0,1,0,0,0
36.2,77,2239,64,0,1,0,1,0
21.6,91,858,61,0,0,0,1,0
34.4,95,435,76,1,1,0,1,0
20.2,42,5952,72,0,0,0,0,0
11.0,37,8320,11,0,0,1,0,1
34.9,95,14743,75,1,1,0,0,0
16.7,69,1775,15,1,0,1,1,1
23.1,42,3182,28,1,0,1,0,0
12.4,43,3909,72,0,0,0,0,1
38.5,89,13099,64,0,1,0,0,0
18.6,36,4727,18,0,0,1,0,0
13.5,87,3779,42,0,0,0,0,1
17.0,75,11050,74,1,0,0,0,1
10.3,34,7568,54,1,0,0,0,1
18.3,94,6854,29,1,0,1,0,0
38.6,49,7782,32,0,1,1,0,0
29.7,75,1119,100,1,1,0,1,0
13.0,90,13996,53,1,0,0,0,1
26.0,83,12741,56,0,1,0,0,0
31.2,82,1465,31,0,1,1,1,0
26.5,33,8153,13,1,0,1,0,0
11.3,87,13982,29,1,0,1,0,1
32.5,48,2532,26,1,1,1,1,0
16.8,39,13213,41,0,0,0,0,1
14.4,93,6217,62,1,0,0,0,1
30.7,87,14735,82,1,1,0,0,0
27.5,75,9477,28,0,0,1,0,0
16.0,51,260,74,0,0,0,1,1
31.8,81,303,95,0,1,0,1,0
15.9,67,10420,36,0,0,1,0,1
34.2,60,13281,59,0,1,0,0,0
26.8,69,6912,28,0,0,1,0,0
39.2,70,9133,19,0,1,1,0,0
11.3,72,1820,37,1,0,1,1,1
23.7,95,1174,69,1,0,0,1,0
19.1,95,7229,44,0,0,0,0,0
38.7,68,13324,97,1,1,0,0,0
12.7,80,9588,47,0,0,0,0,1
18.4,60,6220,64,0,0,0,0,0
18.8,72,4314,16,1,0,1,0,0
19.8,85,6600,69,0,0,0,0,0
21.3,84,12309,47,0,0,0,0,0
34.0,35,11965,51,0,1,0,0,0
16.7,77,4392,96,0,0,0,0,1
35.0,76,11743,73,1,1,0,0,0
37.6,65,2846,97,1,1,0,1,0
24.4,66,334,72,0,0,0,1,0
26.8,46,269,72,1,0,0,1,0
30.4,93,8573,38,0,1,1,0,0
15.4,33,10978,24,1,0,1,0,1
21.5,42,14624,60,1,0,0,0,0
27.0,38,7086,13,1,0,1,0,0
30.9,87,5584,49,0,1,0,0,0
32.1,80,2513,42,1,1,0,1,0
28.9,60,8781,66,1,1,0,0,0
28.2,88,14204,57,1,1,0,0,0
36.1,83,11207,72,0,1,0,0,0
26.4,44,11802,17,0,0,1,0,0
35.8,86,12386,92,1,1,0,0,0
20.4,44,6172,59,0,0,0,0,0
37.1,69,4543,23,0,1,1,0,0
16.5,62,3407,54,1,0,0,0,1
32.5,48,1508,37,1,1,1,1,0
24.6,38,9127,47,1,0,0,0,0
24.2,37,8110,55,1,0,0,0,0
30.8,32,8981,37,0,1,1,0,0
12.2,49,14962,81,0,0,0,0,1
20.6,89,12237,50,0,0,0,0,0
22.7,80,8679,29,1,0,1,0,0
26.7,68,12578,79,0,0,0,0,0
26.0,46,4763,45,1,0,0,0,0
25.7,89,11024,99,1,1,0,0,0
31.7,92,6258,53,1,1,0,0,0
29.3,51,9477,61,0,1,0,0,0
10.2,34,10618,75,1,0,0,0,1
11.2,87,5991,71,1,0,0,0,1
37.3,78,12314,27,0,1,1,0,0
26.6,57,7703,64,1,0,0,0,0
23.7,78,11763,67,0,0,0,0,0
24.7,33,1664,18,1,0,1,1,0
21.0,30,14997,74,0,0,0,0,0
23.1,56,2729,11,1,0,1,1,0
26.6,31,9443,21,0,0,1,0,0
19.4,40,9849,39,0,0,1,0,0
12.0,82,14909,97,1,0,0,0,1
34.1,61,12973,11,0,1,1,0,0
12.5,67,9750,54,0,0,0,0,1
17.8,88,6511,12,0,0,1,0,1
35.4,72,3187,36,1,1,1,0,0
20.6,62,13265,41,1,0,0,0,0
15.3,49,9326,18,1,0,1,0,1
14.1,78,576,30,0,0,1,1,1
15.7,50,2171,80,1,0,0,1,1
22.0,81,13345,27,1,0,1,0,0
27.9,59,12271,77,1,0,0,0,0
18.2,41,11296,53,1,0,0,0,0
12.3,40,588,36,1,0,1,1,1
27.2,43,7528,95,1,0,0,0,0
18.2,68,737,40,0,0,0,1,0
26.9,90,4351,31,1,1,1,0,0
35.7,47,10751,32,0,1,1,0,0
12.2,63,12366,60,1,0,0,0,1
25.2,44,2629,97,1,0,0,1,0
35.4,82,2971,59,0,1,0,1,0
27.4,76,7181,91,1,1,0,0,0
29.6,48,9220,54,1,1,0,0,0
37.5,63,7203,57,0,1,0,0,0
19.3,49,11840,17,1,0,1,0,0
17.7,92,6648,52,1,0,0,0,1
22.2,31,1817,96,1,0,0,1,0
38.0,34,2981,90,0,1,0,1,0
39.8,48,12936,64,0,1,0,0,0
20.2,82,3301,17,1,0,1,0,0
35.0,51,13033,46,1,1,0,0,0
36.3,83,3726,61,0,1,0,0,0
17.8,44,3242,69,1,0,0,0,1
11.0,84,175,58,0,0,0,1,1
16.9,58,10241,46,0,0,0,0,1
30.9,83,716,78,1,1,0,1,0
38.7,90,2117,19,1,1,1,1,0
27.0,51,6426,29,0,0,1,0,0
19.3,76,3418,30,0,0,1,0,0
25.3,45,11580,62,0,0,0,0,0
34.2,54,11558,51,1,1,0,0,0
20.9,74,12755,88,0,0,0,0,0
31.0,60,7891,14,1,1,1,0,0
37.0,57,12849,93,0,1,0,0,0
38.0,82,1729,98,1,1,0,1,0
26.5,43,7766,11,1,0,1,0,0
28.3,58,8668,60,1,1,0,0,0
19.6,31,11214,99,0,0,0,0,0
15.6,48,8797,100,0,0,0,0,1
28.1,50,7968,64,0,1,0,0,0
35.5,76,9837,26,1,1,1,0,0
11.7,47,10929,87,1,0,0,0,1
19.7,94,12770,71,1,0,0,0,0
34.1,44,8447,79,1,1,0,0,0
12.6,52,10728,90,0,0,0,0,1
31.4,62,12723,16,0,1,1,0,0
32.4,51,6931,57,0,1,0,0,0
22.0,39,7093,85,0,0,0,0,0
13.1,93,14231,47,0,0,0,0,1
26.1,72,11877,27,1,0,1,0,0
17.2,62,650,57,0,0,0,1,1
25.6,83,11147,77,0,1,0,0,0
12.5,70,10681,85,0,0,0,0,1
24.6,76,12661,80,1,0,0,0,0
23.9,41,9175,60,0,0,0,0,0
18.6,72,7475,24,0,0,1,0,0
11.9,38,14972,48,1,0,0,0,1
22.7,87,9491,87,1,0,0,0,0
31.3,75,7046,85,1,1,0,0,0
26.5,70,4487,23,0,0,1,0,0
36.0,79,5172,35,1,1,1,0,0
14.4,90,12111,90,1,0,0,0,1
36.7,62,10233,84,0,1,0,0,0
21.0,49,7533,17,0,0,1,0,0
25.9,51,598,85,0,0,0,1,0
30.7,74,5796,54,1,1,0,0,0
17.9,55,14951,40,1,0,0,0,1
36.9,53,13309,60,0,1,0,0,0
30.4,39,3925,20,1,1,1,0,0
10.4,89,10112,50,0,0,0,0,1
11.3,65,3814,38,1,0,1,0,1
37.8,86,5974,64,0,1,0,0,0
26.5,58,1809,51,1,0,0,1,0
27.3,36,7145,65,0,0,0,0,0
23.3,51,6109,100,0,0,0,0,0
14.3,57,13560,72,1,0,0,0,1
37.5,54,232,19,0,1,1,1,0
25.0,44,13638,100,0,0,0,0,0
17.7,68,3878,38,0,0,1,0,1
39.7,72,14897,92,1,1,0,0,0
21.2,92,13229,53,1,0,0,0,0
35.5,73,11915,23,0,1,1,0,0
25.1,39,2600,76,0,0,0,1,0
21.0,38,8642,63,1,0,0,0,0
10.8,90,8097,23,1,0,1,0,1
18.2,75,5186,15,0,0,1,0,0
18.8,55,1486,15,0,0,1,1,0
29.2,92,1729,34,0,1,1,1,0
22.1,76,4975,78,1,0,0,0,0
21.9,45,12340,40,0,0,0,0,0
35.3,72,13999,49,0,1,0,0,0
14.4,75,13280,80,1,0,0,0,1
11.2,62,9620,46,1,0,0,0,1
22.9,49,2735,20,0,0,1,1,0
38.9,50,6869,41,0,1,0,0,0
33.8,71,612,43,1,1,0,1,0
25.7,71,3497,93,0,0,0,0,0
21.5,35,2267,47,0,0,0,1,0
30.1,58,581,85,0,1,0,1,0
34.8,82,1886,29,1,1,1,1,0
31.8,69,13530,87,1,1,0,0,0
39.4,85,1349,78,1,1,0,1,0
12.4,62,2415,41,1,0,0,1,1
22.4,83,10851,24,1,0,1,0,0
17.9,64,11513,65,0,0,0,0,1
36.8,32,8870,16,0,1,1,0,0
32.2,92,9874,44,0,1,0,0,0
23.9,43,4336,73,1,0,0,0,0
36.6,92,4847,63,1,1,0,0,0
17.4,63,8030,87,1,0,0,0,1
36.4,72,10229,100,0,1,0,0,0
24.0,31,5694,40,0,0,0,0,0
21.5,73,11194,91,0,0,0,0,0
28.1,73,9456,71,0,1,0,0,0
27.6,67,14841,68,1,0,0,0,0
32.0,87,7069,78,1,1,0,0,0
30.0,44,7194,63,0,1,0,0,0
16.0,34,6369,59,1,0,0,0,1
26.4,33,693,100,0,0,0,1,0
23.2,79,4236,33,1,0,1,0,0
19.5,53,13673,67,1,0,0,0,0
10.8,70,8226,97,0,0,0,0,1
22.0,69,983,18,1,0,1,1,0
17.1,40,6806,58,0,0,0,0,1
24.0,59,1595,84,0,0,0,1,0
36.8,41,3704,99,1,1,0,0,0
35.4,55,4951,94,0,1,0,0,0
33.7,85,4256,32,1,1,1,0,0
37.0,37,14225,33,1,1,1,0,0
11.3,55,7838,33,1,0,1,0,1
24.4,43,13753,91,0,0,0,0,0
13.7,31,45,18,1,0,1,1,1
32.3,57,1923,75,1,1,0,1,0
14.4,56,922,72,0,0,0,1,1
13.0,53,11943,12,0,0,1,0,1
27.1,43,378,62,1,0,0,1,0
34.1,52,4312,93,1,1,0,0,0
40.0,34,5161,61,1,1,0,0,0
33.4,54,9753,41,1,1,0,0,0
13.0,76,13423,83,1,0,0,0,1
14.5,74,5775,63,0,0,0,0,1
13.3,48,3440,74,1,0,0,0,1
32.4,40,6490,59,0,1,0,0,0
17.4,45,6305,46,1,0,0,0,1
15.3,72,13208,36,1,0,1,0,1
30.4,39,10578,60,1,1,0,0,0
14.9,63,11407,73,0,0,0,0,1
39.8,80,4711,22,1,1,1,0,0
13.3,79,13891,23,1,0,1,0,1
29.7,43,725,52,0,1,0,1,0
26.6,65,3871,63,0,0,0,0,0
35.5,53,10942,74,1,1,0,0,0
19.2,46,13121,25,0,0,1,0,0
20.5,33,10419,39,0,0,1,0,0
27.6,32,10090,16,0,0,1,0,0
36.2,53,12118,36,0,1,1,0,0
14.3,83,4055,27,1,0,1,0,1
20.2,93,130,18,1,0,1,1,0
11.2,81,13673,82,1,0,0,0,1
12.4,32,1061,10,1,0,1,1,1
19.3,66,14217,12,0,0,1,0,0
13.8,52,9099,88,1,0,0,0,1
17.5,90,8137,44,1,0,0,0,1
18.0,36,6693,21,0,0,1,0,0
35.8,36,2353,94,1,1,0,1,0
19.2,46,9284,27,0,0,1,0,0
21.2,91,11048,76,0,0,0,0,0
35.2,61,14178,43,0,1,0,0,0
35.2,38,7196,91,0,1,0,0,0
13.2,61,1841,69,0,0,0,1,1
25.9,93,9819,69,1,1,0,0,0
13.3,51,10279,60,1,0,0,0,1
34.5,87,4179,20,1,1,1,0,0
32.6,52,8008,33,1,1,1,0,0
39.6,95,2904,47,1,1,0,1,0
35.1,86,11065,93,0,1,0,0,0
33.2,59,2784,35,1,1,1,1,0
23.3,42,10617,32,0,0,1,0,0
28.4,67,8327,32,0,1,1,0,0
12.3,30,11611,13,0,0,1,0,1
17.1,51,2461,19,1,0,1,1,1
11.8,42,9674,58,0,0,0,0,1
18.3,30,8468,87,1,0,0,0,0
18.2,89,1902,14,0,0,1,1,0
36.2,33,5925,53,1,1,0,0,0
16.7,52,780,85,1,0,0,1,1
10.6,86,8223,41,0,0,0,0,1
17.6,39,5912,64,0,0,0,0,1
34.4,38,5326,58,0,1,0,0,0
40.0,45,4507,64,0,1,0,0,0
23.5,61,1047,39,0,0,1,1,0
14.7,70,10387,80,0,0,0,0,1
23.0,48,12059,82,1,0,0,0,0
32.8,38,12111,10,1,1,1,0,0
12.5,93,749,69,1,0,0,1,1
31.1,72,14224,13,0,1,1,0,0
38.3,62,3427,15,1,1,1,0,0
38.6,70,4890,83,0,1,0,0,0
11.1,85,14001,95,0,0,0,0,1
34.2,36,7196,94,0,1,0,0,0
14.4,36,14361,70,0,0,0,0,1
39.2,63,9301,12,1,1,1,0,0
32.3,87,4574,95,1,1,0,0,0
31.4,53,14138,63,1,1,0,0,0
27.6,40,8765,91,1,0,0,0,0
37.3,66,8599,66,0,1,0,0,0
18.3,39,12670,96,1,0,0,0,0
17.6,35,9737,23,1,0,1,0,1
28.5,93,11979,19,0,1,1,0,0
24.0,70,13531,37,0,0,1,0,0
19.6,92,11501,93,0,0,0,0,0
14.1,76,1641,71,0,0,0,1,1
30.2,43,3305,67,1,1,0,0,0
11.3,44,3631,12,1,0,1,0,1
16.8,83,9404,79,0,0,0,0,1
26.0,54,8054,57,1,0,0,0,0
31.4,87,6221,71,0,1,0,0,0
13.3,35,5215,73,0,0,0,0,1
36.8,59,14436,38,0,1,1,0,0
26.7,78,9103,71,1,1,0,0,0
30.1,41,2068,41,0,1,0,1,0
34.9,44,4838,71,1,1,0,0,0
15.3,66,6389,10,0,0,1,0,1
11.4,33,1849,57,1,0,0,1,1
10.2,78,9507,48,1,0,0,0,1
27.0,79,584,83,0,1,0,1,0
26.6,95,11959,13,0,1,1,0,0
16.6,71,3664,84,1,0,0,0,1
33.4,58,8331,49,1,1,0,0,0
38.9,60,4384,97,1,1,0,0,0
12.4,92,9942,95,1,0,0,0,1
26.4,55,6837,20,0,0,1,0,0
36.8,41,9570,44,1,1,0,0,0
29.5,89,4236,57,0,1,0,0,0
34.7,61,9238,48,0,1,0,0,0
